-8.849075317382812500e+01,3.020732940080413798e+01
-8.830096435546875000e+01,3.022679523768070453e+01
-8.814440917968750000e+01,3.025052324562893347e+01
-8.795434570312500000e+01,3.022964050807560810e+01
-8.776922607421875000e+01,3.024149959403730037e+01
-8.763354492187500000e+01,3.026902703844877962e+01
-8.438543701171875000e+01,2.996653771120285370e+01
-8.435247802734375000e+01,3.007050832452114975e+01
-8.427008056640625000e+01,3.009189964631116965e+01
-8.416735839843750000e+01,3.010140342271292369e+01
-8.408468627929687500e+01,3.010401908834224471e+01
-8.399816894531250000e+01,3.009022874630549182e+01
-8.268351745605468750e+01,2.743223333676358067e+01
-8.273625183105468750e+01,2.750436838368340631e+01
-8.276110839843750000e+01,2.758558781255838355e+01
-8.272842407226562500e+01,2.763802808823475488e+01
-8.275204467773437500e+01,2.771477498621529634e+01
-8.277827453613281250e+01,2.775914094364100748e+01
-8.281054687500000000e+01,2.779984422374843689e+01
-8.284652709960937500e+01,2.784393077585600551e+01
-8.028149414062500000e+01,2.532142971839781609e+01
-8.019264221191406250e+01,2.548356549427610318e+01
-8.023809814453125000e+01,2.540382599521888096e+01
-8.010035705566406250e+01,2.696418072702163471e+01
-8.011203002929687500e+01,2.701594378044296718e+01
-8.042321777343750000e+01,2.778332123445077784e+01
-8.044203186035156250e+01,2.782468326299690631e+01
-8.046077728271484375e+01,2.786530113287933474e+01
-8.082435607910156250e+01,2.890888433568977689e+01
-8.078137207031250000e+01,2.884755708720792811e+01
-8.075061035156250000e+01,2.879233102114512732e+01
-8.071408081054687500e+01,2.874237395831322672e+01
-8.067453002929687500e+01,2.868901847585414799e+01
-8.063497924804687500e+01,2.862864412231998656e+01
-8.059790039062500000e+01,2.859018548962448136e+01
-7.975250244140625000e+01,3.282095877620218971e+01
-7.965472412109375000e+01,3.290078712310975106e+01
-7.957342529296875000e+01,3.295793949907992015e+01
-7.949047851562500000e+01,3.302891547783984549e+01
-7.939572143554687500e+01,3.306137149533715558e+01
-7.928338623046875000e+01,3.313523821868415808e+01
-7.653666687011718750e+01,3.461138709940453140e+01
-7.647747802734375000e+01,3.468200132430124683e+01
-7.642158508300781250e+01,3.474453948496653055e+01
-7.637434387207031250e+01,3.480353673214298027e+01
-7.631227111816406250e+01,3.485731003951639906e+01
-7.606961059570312500e+01,3.504820854275384079e+01
-7.611987304687500000e+01,3.500806190393011263e+01
-7.616848754882812500e+01,3.496879591552787758e+01
-7.621984863281250000e+01,3.492861108465101694e+01
-7.625871276855468750e+01,3.489494017697136741e+01
-7.597142028808593750e+01,3.509765715229627148e+01
-7.590303039550781250e+01,3.513158636101583454e+01
-7.583134460449218750e+01,3.516325255906793501e+01
-7.569964599609375000e+01,3.521207196179837240e+01
-7.558676147460937500e+01,3.523652712726125458e+01
-7.551342773437500000e+01,3.530782759960067096e+01
-7.549873352050781250e+01,3.539452412966454631e+01
-7.548417663574218750e+01,3.547486382671631588e+01
-7.547538757324218750e+01,3.554964817443355685e+01
-7.548115539550781250e+01,3.562648602749789006e+01
-7.550340270996093750e+01,3.569655616296769551e+01
-7.553677368164062500e+01,3.576043649824025294e+01
-7.557371520996093750e+01,3.581758585018024377e+01
-7.559513854980468750e+01,3.587023931217044037e+01
-7.562672424316406250e+01,3.592942171679750629e+01
-7.566119384765625000e+01,3.598422336337949901e+01
-7.571118164062500000e+01,3.604009893059905778e+01
-7.573521423339843750e+01,3.610547054260325694e+01
-7.578190612792968750e+01,3.620104925240406857e+01
-7.581431579589843750e+01,3.629176440514186197e+01
-7.582955932617187500e+01,3.636334786543581998e+01
-7.585757446289062500e+01,3.643276460547703977e+01
-7.588284301757812500e+01,3.650543290000155849e+01
-7.538502502441406250e+01,3.786184022251281078e+01
-7.535206604003906250e+01,3.790866091221015211e+01
-7.529768371582031250e+01,3.796865990009742831e+01
-7.524014282226562500e+01,3.804483357301604940e+01
-7.519743347167968750e+01,3.810310885012059856e+01
-7.517807006835937500e+01,3.815453369634509073e+01
-7.516186523437500000e+01,3.819523344050826097e+01
-7.514167785644531250e+01,3.823526472656538999e+01
-7.512533569335937500e+01,3.827236300396361912e+01
-7.510734558105468750e+01,3.830534629849670125e+01
-7.442166137695312500e+01,3.937389771752941670e+01
-7.436727905273437500e+01,3.941910683386119985e+01
-7.432003784179686079e+01,3.947987157586133122e+01
-7.427005004882812500e+01,3.953390613329955983e+01
-7.400466156005859375e+01,4.044495306796352452e+01
-7.412365722656250000e+01,4.044224240494283151e+01
-7.409227752685546875e+01,4.043299277389330371e+01
-7.404434967041015625e+01,4.041725950464915229e+01
-7.400047302246093750e+01,4.040371749411387725e+01
-7.393455505371093750e+01,4.054824253040060711e+01
-7.391038513183593750e+01,4.055559950861225360e+01
-7.388271331787109375e+01,4.056691957060843379e+01
-7.329103088378906250e+01,4.062218704804793390e+01
-7.322456359863281250e+01,4.063000316200189843e+01
-7.292559814453125000e+01,4.071416297706154097e+01
-7.317237854003906250e+01,4.063969498854909546e+01
-7.312692260742187500e+01,4.065136601351168366e+01
-7.307199096679687500e+01,4.066490932335823771e+01
-7.302117919921875000e+01,4.067824085007144674e+01
-7.296871948242187500e+01,4.069563151166015302e+01
-7.279019165039062500e+01,4.075505802858261717e+01
-7.286997985839843750e+01,4.073123174620972975e+01
-7.282548522949218750e+01,4.074590360807714973e+01
-7.047866821289062500e+01,4.175983775313365243e+01
-7.043527221679687500e+01,4.174283039501928272e+01
-7.038088989257812500e+01,4.173576087386966549e+01
-7.031977844238281250e+01,4.172663933700381733e+01
-7.021307373046875000e+01,4.204387923587007947e+01
-7.013603210449218750e+01,4.205968836134768196e+01
-7.008151245117187500e+01,4.203888436784869498e+01
-7.003660583496093750e+01,4.200572687386063819e+01
-7.000268554687500000e+01,4.197000456323378614e+01
-6.998376846313476562e+01,4.193867857198846139e+01
-6.997319412231445312e+01,4.191586908909856390e+01
-6.996512603759765625e+01,4.189724243027526995e+01
-6.995884323120117188e+01,4.187884009184823242e+01
-6.995290374755859375e+01,4.186148097667943091e+01
-6.994741058349609375e+01,4.184695614642471639e+01
-7.078985595703125000e+01,4.271210695606438179e+01
-7.081217193603515625e+01,4.278280189633337471e+01
-7.080612945556640625e+01,4.275981790677862193e+01
-7.079926300048828125e+01,4.273828723576225741e+01
-7.038435745239257812e+01,4.346821932137204669e+01
-7.038624572753906250e+01,4.348291861740861464e+01
-7.033921051025390625e+01,4.354031095380368299e+01
-7.035555267333984375e+01,4.353244595039331699e+01
-7.036736297607421875e+01,4.352186652805914946e+01
-7.037532806396484375e+01,4.351051344959010692e+01
-7.038277816772460938e+01,4.350015453782395980e+01
-7.038658905029296875e+01,4.349355482533739803e+01
-8.725204467773437500e+01,4.161522038485109221e+01
-8.708285522460937500e+01,4.166017700902532539e+01
-8.695733642578125000e+01,4.169833741143924044e+01
-8.684060668945312500e+01,4.175696004746237122e+01
-8.621081542968750000e+01,4.470184090015929712e+01
-8.611701965332031250e+01,4.472604266102749193e+01
-8.607444763183593750e+01,4.479342484640432076e+01
-8.606579589843750000e+01,4.486860550879954701e+01
-8.600715637207031250e+01,4.490705034288492925e+01
-8.594783020019531250e+01,4.494768851575194191e+01
